"screen","exposure","outcome","beta","se","t_value","p_value","n","df","weight","exp_label","out_label","chem_class","out_domain","type","p_fdr_global","p_bonf_global","sig_nominal","sig_fdr05","sig_fdr01","sig_bonf","direction"
"Expanded","log_URXCPM","LBXSTB",-0.00445327609006567,0.0191141970073415,-0.2329826405135,0.823519409534016,1589,6,NA,"log_URXCPM","Total bilirubin","Other","Liver","continuous",0.936761704254316,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXUSB","LBXGLU",0.533135844230763,2.30065620534618,0.231732078435657,0.82444712397109,780,6,NA,"log_URXUSB","Fasting glucose","Urinary metals/elements","Metabolic","continuous",0.937310824001986,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMC1","avg_DBP",0.107818296718733,0.428102657312424,0.251851500748916,0.824672613392305,1597,NA,"WTSA2YR","Mono-carboxyisononyl (MCNP)","Diastolic BP","Phthalates","Cardiovascular","continuous",0.937310824001986,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMCOH","LBXRBCSI",0.00358072728640562,0.0142571537408552,0.251153024754494,0.825143973277094,1617,NA,"WTSA2YR","Mono-carboxyisoctyl (MCOP)","RBC count","Phthalates","Hematology","continuous",0.937465481220136,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Novelty","log_LBXVBZ","LBXGH",-0.0080725149308688,0.0354885450233646,-0.22746818517226,0.826560618670994,2328,7,"WTMEC2YR","Blood benzene","HbA1c","Blood VOCs","Metabolic","continuous",0.938582806254098,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXUMN","avg_SBP",-0.343336377803282,1.50438019570834,-0.22822447329654,0.827050852769627,1561,6,NA,"log_URXUMN","avg_SBP","Urinary metals/elements","Cardiovascular","continuous",0.938582806254098,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMEP","PHQ9_total",-0.023580794292269,0.0951915700918795,-0.24771935445028,0.827462896310695,1564,NA,"WTSA2YR","Mono-ethyl phthalate (MEP)","PHQ-9 depression","Phthalates","Mental health","continuous",0.938582806254098,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMHBP","LBXWBCSI",0.0341640719484178,0.150066279208858,0.227659885542102,0.827470177902844,1595,6,NA,"MHBP (phthalate)","WBC","Phthalates","Hematology","continuous",0.938582806254098,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMHH","log_LBXHSCRP",-0.00979750097093725,0.0431913025255039,-0.226839673685505,0.828079468727156,1578,6,NA,"MEHHP (phthalate)","CRP (log)","Phthalates","Inflammation","continuous",0.938893022936386,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXP03","log_LBXHSCRP",0.0119516213368486,0.0532415226337021,0.224479330147541,0.829833569898084,1565,6,NA,"3-Hydroxyfluorene (PAH)","CRP (log)","PAHs","Inflammation","continuous",0.940114580896002,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXAMC","avg_SBP",0.227166834509049,1.0138712849066,0.224058850359861,0.83014616474118,1522,6,NA,"log_URXAMC","avg_SBP","VOC metabolites","Cardiovascular","continuous",0.940114580896002,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Novelty","log_URXUIO","eGFR",-0.13833967189866,0.621334274801067,-0.222649349165475,0.830165558022972,1590,7,"WTSA2YR","Urinary iodine","eGFR (kidney)","Urinary elements","Kidney","continuous",0.940114580896002,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMOH","log_LBXSGB",-0.00102158281815368,0.00457290152858744,-0.223399260134351,0.830636588694809,1578,6,NA,"MEOHP (phthalate)","log_LBXSGB","Phthalates","Other","continuous",0.940267166797849,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Novelty","log_LBXVBZ","LBXSGB",0.0016311734325156,0.00740384943062451,0.220314236236164,0.83191402578806,2319,7,"WTMEC2YR","Blood benzene","GGT","Blood VOCs","Liver","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMOH","log_LBXHSCRP",-0.0100141619822157,0.0453342774056566,-0.220896031773215,0.832498568580943,1578,6,NA,"MEOHP (phthalate)","CRP (log)","Phthalates","Inflammation","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMHH","PHQ9_total",-0.0297654969695285,0.13587740914039,-0.219061411001548,0.833863974717532,1493,6,NA,"MEHHP (phthalate)","PHQ-9 depression score","Phthalates","Mental health","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_LBXTHG","log_HOMA_IR",0.00448957977760798,0.0188752478276394,0.237855408236484,0.834140354066074,2342,NA,"WTMEC2YR","Blood mercury (total)","HOMA-IR (log)","Heavy metals","Metabolic","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_LBXMPAH","BMXWAIST",-0.324162841504489,1.42437482529165,-0.227582540598549,0.834599002363044,1531,NA,"WTMEC2YR","Me-PFOSA-AcOH","Waist circumference","PFAS","Anthropometric","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXPMM","BMXBMI",-0.0936631861580535,0.433234743081845,-0.216195002025401,0.835000877505686,1554,7,NA,"log_URXPMM","BMI","PAHs","Anthropometric","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"PFAS-Thyroid","log_PFDeA","log_Tg",-0.0175177984394642,0.0789793261590476,-0.221802328424366,0.835331498190774,1383,NA,"WTSSBJ2Y","PFDeA","log Thyroglobulin","PFAS","Thyroid","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXTCC","LBXGH",0.0037707029309362,0.0174456615582667,0.216139864822119,0.836039628249484,1604,6,NA,"log_URXTCC","HbA1c","Other","Metabolic","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMZP","log_LBXSASSI",-0.00235056420454892,0.0100144807233388,-0.234716533935797,0.83627007431591,1575,NA,"WTSA2YR","Mono-benzyl phthalate (MBzP)","AST (log)","Phthalates","Liver","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Novelty","log_URXUDMA","LBXSC3SI",-0.020207689244009,0.0943073220255804,-0.214274870815733,0.836440846463386,1593,7,"WTSA2YR","Dimethylarsonic acid (urinary)","Bicarbonate","Urinary metals/elements","Other","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXPMM","log_LBXSASSI",-0.00409281171733625,0.0189836069785702,-0.215597158219534,0.836443953608834,1539,6,NA,"log_URXPMM","log_LBXSASSI","PAHs","Other","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXOP5","eGFR",-0.140540916492441,0.652490845661375,-0.215391399629501,0.836597261474648,1583,6,NA,"log_URXOP5","eGFR (kidney)","Other","Kidney","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXCPM","LBXPLTSI",-0.705022447333008,3.27678093604725,-0.215157027916388,0.836771898163466,1604,6,NA,"log_URXCPM","Platelets","Other","Hematology","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXBPB","LBXPLTSI",-0.511828937239376,2.39552902843933,-0.2136600855857,0.836902036410467,4873,7,NA,"Blood lead","Platelets","Heavy metals","Hematology","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXTCC","log_LBXSATSI",0.00469481279266294,0.0218451722498059,0.214913059003445,0.836953696815261,1588,6,NA,"log_URXTCC","log_LBXSATSI","Other","Other","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_LBXBSE","LBXWBCSI",0.08818311001108,0.377838968150113,0.233388076520592,0.837172121894416,4941,NA,"WTMEC2YR","Blood selenium","WBC count","Heavy metals","Hematology","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMIB","LBXTC",-0.27624079235182,1.28730294626414,-0.214588798350454,0.837195343653811,1591,6,NA,"MiBP (phthalate)","Total cholesterol","Phthalates","Metabolic","continuous",0.941213582973886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXP03","log_LBXSTR",-0.00385250781656583,0.016557608093872,-0.23267296790239,0.837657863354889,1568,NA,"WTSA2YR","3-Hydroxyfluorene","Triglycerides (log)","PAHs","Metabolic","continuous",0.941237025035658,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXOPM","avg_DBP",0.0608428718654071,0.28481323813864,0.213623749594779,0.837914636283379,1523,6,NA,"log_URXOPM","avg_DBP","Other","Cardiovascular","continuous",0.941237025035658,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Novelty","log_URXUP8","LBXHGB",-0.0085012242786788,0.0401198802524801,-0.211895554652192,0.838226105986691,1589,7,"WTSA2YR","Urinary perchlorate","Hemoglobin","Urinary elements","Hematology","continuous",0.941237025035658,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMHH","BMXBMI",-0.0674611243265357,0.320011154658789,-0.210808665086897,0.839041966835548,1597,7,NA,"MEHHP (phthalate)","BMI","Phthalates","Anthropometric","continuous",0.941684928292793,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXCEM","LBXGH",0.00823912361168653,0.0389064401668276,0.211767603932867,0.839298584157954,1554,6,NA,"log_URXCEM","HbA1c","VOC metabolites","Metabolic","continuous",0.941684928292793,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMIB","log_LBXSAPSI",0.00336090179628771,0.0159190873944514,0.211124024449992,0.839778586358381,1580,6,NA,"MiBP (phthalate)","Alk Phosphatase (log)","Phthalates","Liver","continuous",0.941845538490988,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXP06","LBXPLTSI",-0.61684718319366,2.71136227307509,-0.227504523950635,0.841172047723416,1620,NA,"WTSA2YR","1-Hydroxyphenanthrene","Platelet count","PAHs","Hematology","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXCEM","LBXRBCSI",-0.0061409342005185,0.0293544777415848,-0.209199232041488,0.841214608132785,1554,6,NA,"log_URXCEM","RBC count","VOC metabolites","Hematology","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXDBUP","PHQ9_total",-0.0235417129345476,0.113174841139011,-0.208011892904993,0.842100775679521,1490,6,NA,"log_URXDBUP","PHQ-9 depression score","Other","Mental health","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXPFDE","log_LBXSASSI",-0.00483680390699634,0.0234048469607033,-0.206658215501999,0.84215939746747,1586,7,NA,"PFDeA","log_LBXSASSI","PFAS","Other","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXAAM","log_LBXIN",-0.0121408228390242,0.0584280183097598,-0.20779111101559,0.842265583679058,756,6,NA,"log_URXAAM","log_LBXIN","VOC metabolites","Metabolic","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_LBXPFHS","eGFR",-0.189632888038467,0.840522535337066,-0.225613091935031,0.842459608395584,1591,NA,"WTMEC2YR","PFHxS","eGFR","PFAS","Kidney","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URX4FP","BMXBMI",-0.117970167276635,0.572275639769104,-0.20614221378396,0.842547183386828,1606,7,NA,"log_URX4FP","BMI","Other","Anthropometric","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXCEM","log_LBXSGB",0.00135478554655948,0.00655293823571723,0.206744745307553,0.843046787723679,1545,6,NA,"log_URXCEM","log_LBXSGB","VOC metabolites","Other","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URX2MH","log_HOMA_IR",-0.00787195838172764,0.0380816907990501,-0.206712417872055,0.843070926120712,756,6,NA,"log_URX2MH","log_HOMA_IR","Other","Metabolic","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMHH","BMXWAIST",0.165030245040894,0.804730269918576,0.205075229812831,0.843349192322283,1542,7,NA,"MEHHP (phthalate)","Waist circumference","Phthalates","Anthropometric","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXECP","log_LBXSGB",0.00101250242698976,0.00492466361825076,0.205598291675687,0.843902940956482,1578,6,NA,"MECPP (phthalate)","log_LBXSGB","Phthalates","Other","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXUPB","log_LBXIN",-0.011089731534684,0.0539393034783636,-0.205596491232639,0.843904285682759,778,6,NA,"Urinary lead","log_LBXIN","Urinary metals/elements","Metabolic","continuous",0.941938675756085,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXUCS","BMXBMI",-0.0924108013020341,0.453650080586293,-0.203705025650174,0.844379411975105,1599,7,NA,"Urinary cesium","BMI","Urinary metals/elements","Anthropometric","continuous",0.94209291136568,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMIB","avg_DBP",-0.113837086771478,0.512940112742931,-0.221930560592616,0.844968730980593,1597,NA,"WTSA2YR","Mono-isobutyl phthalate (MiBP)","Diastolic BP","Phthalates","Cardiovascular","continuous",0.942266099690607,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXHPM","LBXHGB",-0.0135171135159178,0.0663089692357275,-0.203850454496806,0.845208647361961,1554,6,NA,"HPMA (acrolein metabolite)","Hemoglobin","VOC metabolites","Hematology","continuous",0.942266099690607,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXOPM","BMXBMI",-0.0381194918693515,0.188603961606509,-0.202113951078511,0.845576108004049,1604,7,NA,"log_URXOPM","BMI","Other","Anthropometric","continuous",0.942300039051144,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXPFNA","log_LBXSAPSI",0.00333920632284981,0.0165761727389902,0.201446158617506,0.846078505698546,1591,7,NA,"PFNA","Alk Phosphatase (log)","PFAS","Liver","continuous",0.94248426371838,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXTBBA","LBXTC",0.651815494478844,3.24092238167327,0.20112036566032,0.847249213355012,1594,6,NA,"log_URXTBBA","Total cholesterol","Other","Metabolic","continuous",0.942938913155117,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXP04","LBXSTB",0.00210460457079095,0.00964693534885604,0.218163022212077,0.847538882044066,1579,NA,"WTSA2YR","2-Hydroxyfluorene","Total bilirubin","PAHs","Liver","continuous",0.942938913155117,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_LBXPFHS","log_LBXSTR",-0.00693991400807514,0.0348718722474382,-0.199011798358058,0.847910586930386,1589,7,NA,"PFHxS","log_LBXSTR","PFAS","Other","continuous",0.942938913155117,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXOXY","LBXSTB",-0.00274012583429617,0.0137069218581752,-0.199908182351086,0.848155659850451,1589,6,NA,"Oxychlordane (urinary)","Total bilirubin","VOC metabolites","Liver","continuous",0.942938913155117,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXAAM","log_LBXSAPSI",0.00355346319685218,0.0177775238287075,0.19988516010953,0.848172877891674,1544,6,NA,"log_URXAAM","Alk Phosphatase (log)","VOC metabolites","Liver","continuous",0.942938913155117,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_LBXBMN","log_LBXSTR",0.00594658087498636,0.0274406307747117,0.216707149475095,0.848532886027412,4832,NA,"WTMEC2YR","Blood manganese","Triglycerides (log)","Heavy metals","Metabolic","continuous",0.942964208796758,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXUCO","LBXPLTSI",-0.995296578821495,5.04508876125027,-0.197280290976455,0.850121616922701,1599,6,NA,"Urinary cobalt","Platelets","Urinary metals/elements","Hematology","continuous",0.94435440640281,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXIPM3","eGFR",0.137580277697007,0.701255660138927,0.196191325813686,0.850936631998164,1545,6,NA,"log_URXIPM3","eGFR (kidney)","Other","Kidney","continuous",0.944884361821631,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXMAL","LBXSTB",0.00261055836117816,0.0133737421461128,0.195200291186782,0.851678528330673,1589,6,NA,"log_URXMAL","Total bilirubin","Phthalates","Liver","continuous",0.945332737281684,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP3","eGFR",-0.0864756511193878,0.444155869717936,-0.194696630203952,0.852055636735842,1580,6,NA,"log_URXOP3","eGFR (kidney)","Other","Kidney","continuous",0.945376015997387,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMAL","PHQ9_total",0.0420762816493233,0.220932737732886,0.190448378457133,0.855238145454733,1497,6,NA,"log_URXMAL","PHQ-9 depression score","Phthalates","Mental health","continuous",0.948530684129882,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXUSN","avg_DBP",0.0714219861404754,0.378671213216511,0.188612135403171,0.856614665458416,1561,6,NA,"log_URXUSN","avg_DBP","Urinary metals/elements","Cardiovascular","continuous",0.949680652110123,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXCYM","LBXSTB",-0.00140580216613368,0.007479824147739,-0.187945884604604,0.857114250256841,1545,6,NA,"log_URXCYM","Total bilirubin","Other","Liver","continuous",0.94985788494575,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"PFAS-Thyroid","log_PFOA","TPO_positive",-0.0414020891016252,0.216310491274887,-0.191401206929957,0.857534266352929,1374,NA,"WTSSBJ2Y","PFOA","TPO Ab positive","PFAS","Thyroid","binary",0.949946833883831,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXMZP","log_LBXSASSI",0.00200837200502301,0.01090514164856,0.184167438603442,0.85994886438218,1575,6,NA,"MBzP (phthalate)","log_LBXSASSI","Phthalates","Other","continuous",0.951882369403308,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXUMN","log_LBXHSCRP",-0.00941665367543962,0.0511359438076689,-0.184149405961045,0.859962398108997,1587,6,NA,"log_URXUMN","CRP (log)","Urinary metals/elements","Inflammation","continuous",0.951882369403308,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXPFNA","LBXSBU",0.0438107987371989,0.242502248590664,0.180661412386118,0.861752597666014,1589,7,NA,"PFNA","BUN","PFAS","Kidney","continuous",0.953486451552899,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP2","LBXHGB",0.0053550012312214,0.0297831012238074,0.179799987616496,0.863228203243231,1597,6,NA,"log_URXOP2","Hemoglobin","Other","Hematology","continuous",0.954448539811858,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Broad","log_URXMHBP","LBXWBCSI",0.0247502947446886,0.126828355530238,0.195147959154826,0.863304848778322,1617,NA,"WTSA2YR","Mono-3-hydroxy-n-butyl (MHBP)","WBC count","Phthalates","Hematology","continuous",0.954448539811858,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXCPM","log_LBXSGB",-0.00124837212334225,0.00706522214967506,-0.176692550764262,0.865563273758964,1587,6,NA,"log_URXCPM","log_LBXSGB","Other","Other","continuous",0.956567159458523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_LBXPFNA","LBXGLU",-0.393910376120466,2.25160820265897,-0.174946234276145,0.866074572469257,778,7,NA,"PFNA","Fasting glucose","PFAS","Metabolic","continuous",0.956754051609657,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXUCD","LBXTC",0.261707121210867,1.49775652806714,0.174732752825054,0.867036722778994,1593,6,NA,"Urinary cadmium","Total cholesterol","Urinary metals/elements","Metabolic","continuous",0.957438655959742,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOXY","LBXHGB",-0.0134958198330898,0.0776673501397511,-0.173764391456719,0.867764989517829,1604,6,NA,"Oxychlordane (urinary)","Hemoglobin","VOC metabolites","Hematology","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Broad","log_URXMIB","log_LBXSATSI",0.00377276983752813,0.020068719144299,0.187992557492135,0.868228331790914,1580,NA,"WTSA2YR","Mono-isobutyl phthalate (MiBP)","ALT (log)","Phthalates","Liver","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXBCEP","eGFR",-0.0851321898405596,0.493862024907941,-0.172380514287222,0.868805996192019,1582,6,NA,"log_URXBCEP","eGFR (kidney)","Other","Kidney","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"Expanded","log_URXCPM","log_HOMA_IR",0.00788565178634886,0.0458444005135825,0.172009050134979,0.869085475271328,772,6,NA,"log_URXCPM","log_HOMA_IR","Other","Metabolic","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXUTL","log_LBXIN",0.00785203871488512,0.0457844633086853,0.171500071147401,0.869468450264238,778,6,NA,"Urinary thallium","log_LBXIN","Urinary metals/elements","Metabolic","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP2","log_LBXSAPSI",0.00190285363158434,0.0111307110078879,0.170955263346238,0.869878427213046,1582,6,NA,"log_URXOP2","Alk Phosphatase (log)","Other","Liver","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"PFAS-Thyroid","log_PFHxS","log_TSH",0.00423247629663439,0.0242531020538174,0.174512781385349,0.869939256487887,1385,NA,"WTSSBJ2Y","PFHxS","log TSH","PFAS","Thyroid","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"Expanded","log_URXOP2","LBXSBU",-0.0235146286989169,0.137653855549856,-0.170824337647414,0.869976957595572,1580,6,NA,"log_URXOP2","BUN","Other","Kidney","continuous",0.957659674581582,1,FALSE,FALSE,FALSE,FALSE,"Negative"
